,application_id,appName,executor_Id,storage_memory,completedTasks_executors,totalDuration_executors(ms)
880,application_1545136550687_3974,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,1,15785164800,0,0
881,application_1545136550687_3974,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,4,15785164800,0,0
882,application_1545136550687_3974,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,6,15785164800,0,0
883,application_1545136550687_3974,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,3,15785164800,0,0
884,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,2,15785164800,0,0
885,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,driver,10501619712,0,0
886,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,5,15785164800,0,0
887,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,8,15785164800,0,0
888,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,7,15785164800,0,0
889,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,1,15785164800,0,0
890,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,4,15785164800,0,0
891,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,6,15785164800,0,0
892,application_1545136550687_3973,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,3,15785164800,0,0
893,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,2,15785164800,0,0
894,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,driver,10501619712,0,0
895,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,5,15785164800,0,0
896,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,8,15785164800,0,0
897,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,7,15785164800,0,0
898,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,1,15785164800,0,0
899,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,4,15785164800,0,0
900,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,6,15785164800,0,0
901,application_1545136550687_3972,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,3,15785164800,0,0
902,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,2,15785164800,0,0
903,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,driver,10501619712,0,0
904,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,5,15785164800,0,0
905,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,8,15785164800,0,0
906,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,7,15785164800,0,0
907,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,1,15785164800,0,0
908,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,4,15785164800,0,0
909,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,6,15785164800,0,0
910,application_1545136550687_3971,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,3,15785164800,0,0
911,application_1545136550687_3968,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,2,28670066688,90,196280
912,application_1545136550687_3968,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
913,application_1545136550687_3968,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,1,28670066688,135,111491
914,application_1545136550687_3968,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,4,28670066688,135,68252
915,application_1545136550687_3968,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,3,28670066688,90,85306
916,application_1545136550687_3940,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,2,28670066688,15,29917
917,application_1545136550687_3940,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
918,application_1545136550687_3940,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,1,28670066688,15,36803
919,application_1545136550687_3934,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,2,28670066688,135,44715
920,application_1545136550687_3934,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
921,application_1545136550687_3934,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,1,28670066688,135,39887
922,application_1545136550687_3934,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,4,28670066688,90,28315
923,application_1545136550687_3934,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,3,28670066688,90,29131
924,application_1545136550687_3933,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,2,28670066688,0,0
925,application_1545136550687_3933,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
926,application_1545136550687_3933,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,1,28670066688,0,0
927,application_1545136550687_3933,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,4,28670066688,0,0
928,application_1545136550687_3933,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,3,28670066688,0,0
929,application_1545136550687_3931,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,2,19811696640,8,24743
930,application_1545136550687_3931,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,driver,3764453376,0,0
931,application_1545136550687_3931,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,5,19811696640,8,19390
932,application_1545136550687_3931,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,1,19811696640,4,15140
933,application_1545136550687_3931,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,4,19811696640,8,20240
934,application_1545136550687_3931,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,6,19811696640,4,9782
935,application_1545136550687_3931,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,3,19811696640,8,24645
936,application_1545136550687_3930,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,2,19811696640,1,11616
937,application_1545136550687_3930,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,driver,3764453376,0,0
938,application_1545136550687_3930,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,5,19811696640,0,0
939,application_1545136550687_3930,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,1,19811696640,0,0
940,application_1545136550687_3930,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,4,19811696640,1,6230
941,application_1545136550687_3930,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,6,19811696640,0,9676
942,application_1545136550687_3930,MeasureSparkJob$ - historical - m7a73ad0a-d0b0-421b-add1-9663dde6a7f8,3,19811696640,1,13397
943,application_1545136550687_3909,DeduplicatorSparkJob$ - complete,2,23838228480,81,477661
944,application_1545136550687_3909,DeduplicatorSparkJob$ - complete,driver,11758632960,0,0
945,application_1545136550687_3909,DeduplicatorSparkJob$ - complete,1,23838228480,18,784240
946,application_1545136550687_3909,DeduplicatorSparkJob$ - complete,4,23838228480,8,398336
947,application_1545136550687_3909,DeduplicatorSparkJob$ - complete,3,23838228480,10,394654
948,application_1545136550687_3906,DeduplicatorSparkJob$ - complete,2,23838228480,1,94818
949,application_1545136550687_3906,DeduplicatorSparkJob$ - complete,driver,11758632960,0,0
950,application_1545136550687_3906,DeduplicatorSparkJob$ - complete,1,23838228480,2,199390
951,application_1545136550687_3906,DeduplicatorSparkJob$ - complete,4,23838228480,1,98441
952,application_1545136550687_3906,DeduplicatorSparkJob$ - complete,3,23838228480,1,97610
953,application_1545136550687_3904,DeduplicatorSparkJob$ - complete,2,23838228480,0,0
954,application_1545136550687_3904,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
955,application_1545136550687_3904,DeduplicatorSparkJob$ - complete,1,23838228480,0,0
956,application_1545136550687_3904,DeduplicatorSparkJob$ - complete,4,23838228480,0,0
957,application_1545136550687_3904,DeduplicatorSparkJob$ - complete,3,23838228480,0,0
958,application_1545136550687_3903,DeduplicatorSparkJob$ - complete,2,23838228480,0,0
959,application_1545136550687_3903,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
960,application_1545136550687_3903,DeduplicatorSparkJob$ - complete,1,23838228480,0,0
961,application_1545136550687_3903,DeduplicatorSparkJob$ - complete,4,23838228480,0,0
962,application_1545136550687_3903,DeduplicatorSparkJob$ - complete,3,23838228480,0,0
963,application_1545136550687_3902,DeduplicatorSparkJob$ - complete,2,23838228480,0,0
964,application_1545136550687_3902,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
965,application_1545136550687_3902,DeduplicatorSparkJob$ - complete,1,23838228480,0,0
966,application_1545136550687_3902,DeduplicatorSparkJob$ - complete,4,23838228480,0,0
967,application_1545136550687_3902,DeduplicatorSparkJob$ - complete,3,23838228480,0,0
968,application_1545136550687_3901,DeduplicatorSparkJob$ - complete,2,23838228480,0,0
969,application_1545136550687_3901,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
970,application_1545136550687_3901,DeduplicatorSparkJob$ - complete,1,23838228480,0,0
971,application_1545136550687_3901,DeduplicatorSparkJob$ - complete,4,23838228480,0,0
972,application_1545136550687_3901,DeduplicatorSparkJob$ - complete,3,23838228480,0,0
973,application_1545136550687_3900,DeduplicatorSparkJob$ - complete,2,23838228480,0,0
974,application_1545136550687_3900,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
975,application_1545136550687_3900,DeduplicatorSparkJob$ - complete,1,23838228480,0,0
976,application_1545136550687_3900,DeduplicatorSparkJob$ - complete,4,23838228480,0,0
977,application_1545136550687_3900,DeduplicatorSparkJob$ - complete,3,23838228480,0,0
978,application_1545136550687_3899,DeduplicatorSparkJob$ - complete,2,23838228480,0,0
979,application_1545136550687_3899,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
980,application_1545136550687_3899,DeduplicatorSparkJob$ - complete,1,23838228480,0,0
981,application_1545136550687_3899,DeduplicatorSparkJob$ - complete,4,23838228480,0,0
982,application_1545136550687_3899,DeduplicatorSparkJob$ - complete,3,23838228480,0,0
983,application_1545136550687_3888,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model_CDI,2,28670066688,1387,51518130
984,application_1545136550687_3888,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model_CDI,driver,543227904,0,0
985,application_1545136550687_3888,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model_CDI,1,28670066688,1417,50878154
986,application_1545136550687_3888,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model_CDI,4,28670066688,1446,51704682
987,application_1545136550687_3888,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model_CDI,9,28670066688,0,0
988,application_1545136550687_3888,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model_CDI,10,28670066688,0,0
989,application_1545136550687_3888,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model_CDI,3,28670066688,1398,50776255
990,application_1545136550687_3886,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,2,28670066688,4,18187
991,application_1545136550687_3886,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,driver,543227904,0,0
992,application_1545136550687_3886,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,1,28670066688,0,0
993,application_1545136550687_3886,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,4,28670066688,0,0
994,application_1545136550687_3886,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,3,28670066688,0,0
995,application_1545136550687_3885,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,2,28670066688,0,0
996,application_1545136550687_3885,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,driver,543227904,0,0
997,application_1545136550687_3885,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,1,28670066688,2,13368
998,application_1545136550687_3885,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,4,28670066688,0,0
999,application_1545136550687_3885,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,3,28670066688,0,0
1000,application_1545136550687_3699,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,2,19811696640,807,9253962
1001,application_1545136550687_3699,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,driver,11758632960,0,0
1002,application_1545136550687_3699,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,5,19811696640,323,7370310
1003,application_1545136550687_3699,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,1,19811696640,791,9245914
1004,application_1545136550687_3699,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,4,19811696640,801,9326643
1005,application_1545136550687_3699,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,6,19811696640,315,7263750
1006,application_1545136550687_3699,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,3,19811696640,753,9281558
1007,application_1545136550687_3698,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,2,19811696640,814,8795243
1008,application_1545136550687_3698,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,driver,11758632960,0,0
1009,application_1545136550687_3698,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,8,19811696640,328,7021263
1010,application_1545136550687_3698,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,7,19811696640,318,6949226
1011,application_1545136550687_3698,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,1,19811696640,811,8880834
1012,application_1545136550687_3698,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,4,19811696640,778,8855235
1013,application_1545136550687_3698,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,6,19811696640,736,8704059
1014,application_1545136550687_3683,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,793,6503656
1015,application_1545136550687_3683,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1016,application_1545136550687_3683,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19811696640,290,4029219
1017,application_1545136550687_3683,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,799,6391875
1018,application_1545136550687_3683,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,792,6414566
1019,application_1545136550687_3683,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,291,4158061
1020,application_1545136550687_3683,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,825,6487012
1021,application_1545136550687_3675,MeasureSparkJob$ - historical - mssp_chronic,driver,3764453376,0,0
1022,application_1545136550687_3675,MeasureSparkJob$ - historical - mssp_chronic,5,19811696640,7050,11751489
1023,application_1545136550687_3675,MeasureSparkJob$ - historical - mssp_chronic,8,19811696640,6570,11855468
1024,application_1545136550687_3675,MeasureSparkJob$ - historical - mssp_chronic,7,19811696640,4110,11090273
1025,application_1545136550687_3675,MeasureSparkJob$ - historical - mssp_chronic,1,19811696640,5370,14044722
1026,application_1545136550687_3675,MeasureSparkJob$ - historical - mssp_chronic,6,19811696640,4320,11129835
1027,application_1545136550687_3674,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,572,3325875
1028,application_1545136550687_3674,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1029,application_1545136550687_3674,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19811696640,19,837565
1030,application_1545136550687_3674,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,554,3243542
1031,application_1545136550687_3674,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,570,3276230
1032,application_1545136550687_3674,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,21,866139
1033,application_1545136550687_3674,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,564,3338542
1034,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,driver,3764453376,0,0
1035,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,12,19811696640,1082,3861697
1036,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,5,19811696640,5968,14555088
1037,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,15,19811696640,1027,3874992
1038,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,7,19811696640,5687,14566113
1039,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,14,19811696640,771,3922328
1040,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,6,19811696640,5490,14592609
1041,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,16,19811696640,676,3922113
1042,application_1545136550687_3671,MeasureSparkJob$ - historical - tmhp_chronic,13,19811696640,739,3860495
1043,application_1545136550687_3672,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,2,19811696640,850,4062945
1044,application_1545136550687_3672,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,driver,11758632960,0,0
1045,application_1545136550687_3672,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,5,19811696640,91,1606051
1046,application_1545136550687_3672,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,1,19811696640,874,3872901
1047,application_1545136550687_3672,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,4,19811696640,184,3115509
1048,application_1545136550687_3672,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,6,19811696640,94,1596120
1049,application_1545136550687_3672,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,3,19811696640,192,3098186
1050,application_1545136550687_3670,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,2,19811696640,809,10039721
1051,application_1545136550687_3670,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,driver,11758632960,0,0
1052,application_1545136550687_3670,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,5,19811696640,268,7623628
1053,application_1545136550687_3670,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,1,19811696640,810,9863395
1054,application_1545136550687_3670,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,4,19811696640,816,9820426
1055,application_1545136550687_3670,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,6,19811696640,255,7556026
1056,application_1545136550687_3670,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,3,19811696640,832,9805361
1057,application_1545136550687_3668,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,2,19811696640,210,2388039
1058,application_1545136550687_3668,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,driver,11758632960,0,0
1059,application_1545136550687_3668,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,5,19811696640,217,2481918
1060,application_1545136550687_3668,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,1,19811696640,501,2652937
1061,application_1545136550687_3668,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,4,19811696640,433,2440692
1062,application_1545136550687_3668,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,6,19811696640,465,2648780
1063,application_1545136550687_3668,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,3,19811696640,484,2630552
1064,application_1545136550687_3669,MeasureSparkJob$ - historical - mssp_chronic,2,19811696640,0,0
1065,application_1545136550687_3669,MeasureSparkJob$ - historical - mssp_chronic,driver,3764453376,0,0
1066,application_1545136550687_3669,MeasureSparkJob$ - historical - mssp_chronic,1,19811696640,0,0
1067,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,2,19811696640,5910,9781896
1068,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,driver,3764453376,0,0
1069,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,5,19811696640,5250,9583691
1070,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,8,19811696640,3000,4761410
1071,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,7,19811696640,3120,4640986
1072,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,1,19811696640,6570,9853576
1073,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,4,19811696640,5970,9803178
1074,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,6,19811696640,6090,9832337
1075,application_1545136550687_3665,MeasureSparkJob$ - historical - disney_chronic,3,19811696640,5730,9780659
1076,application_1545136550687_3602,MeasureSparkJob$ - historical - 8677249f-aeb3-4c94-bd32-f0ced27c24d5,2,28670066688,0,0
1077,application_1545136550687_3602,MeasureSparkJob$ - historical - 8677249f-aeb3-4c94-bd32-f0ced27c24d5,driver,543227904,0,0
1078,application_1545136550687_3602,MeasureSparkJob$ - historical - 8677249f-aeb3-4c94-bd32-f0ced27c24d5,1,28670066688,0,0
1079,application_1545136550687_3602,MeasureSparkJob$ - historical - 8677249f-aeb3-4c94-bd32-f0ced27c24d5,4,28670066688,0,0
1080,application_1545136550687_3602,MeasureSparkJob$ - historical - 8677249f-aeb3-4c94-bd32-f0ced27c24d5,3,28670066688,0,0
1081,application_1545136550687_3599,MeasureSparkJob$ - historical - mssp_chronic,2,28670066688,0,0
1082,application_1545136550687_3599,MeasureSparkJob$ - historical - mssp_chronic,driver,543227904,0,0
1083,application_1545136550687_3599,MeasureSparkJob$ - historical - mssp_chronic,1,28670066688,0,0
1084,application_1545136550687_3599,MeasureSparkJob$ - historical - mssp_chronic,4,28670066688,0,0
1085,application_1545136550687_3599,MeasureSparkJob$ - historical - mssp_chronic,3,28670066688,0,0
1086,application_1545136550687_3598,MeasureSparkJob$ - historical - mssp_chronic,2,28670066688,0,0
1087,application_1545136550687_3598,MeasureSparkJob$ - historical - mssp_chronic,driver,543227904,0,0
1088,application_1545136550687_3598,MeasureSparkJob$ - historical - mssp_chronic,1,28670066688,0,0
1089,application_1545136550687_3598,MeasureSparkJob$ - historical - mssp_chronic,4,28670066688,0,0
1090,application_1545136550687_3598,MeasureSparkJob$ - historical - mssp_chronic,3,28670066688,0,0
1091,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,2,19811696640,1078,22306825
1092,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,driver,3764453376,0,0
1093,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,5,19811696640,1004,22450625
1094,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,8,19811696640,880,18818074
1095,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,7,19811696640,928,18676947
1096,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,1,19811696640,1098,22432605
1097,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,4,19811696640,1078,22273801
1098,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,6,19811696640,1096,22234921
1099,application_1545136550687_3570,MeasureSparkJob$ - historical - measure_config_disney_2017,3,19811696640,1166,22449441
1100,application_1545136550687_3546,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,1663,7649515
1101,application_1545136550687_3546,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1102,application_1545136550687_3546,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,1695,7609676
1103,application_1545136550687_3546,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,1725,7588359
1104,application_1545136550687_3546,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,1707,7565193
1105,application_1545136550687_3545,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,2,19811696640,937,11126406
1106,application_1545136550687_3545,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,driver,11758632960,0,0
1107,application_1545136550687_3545,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,1,19811696640,966,11157593
1108,application_1545136550687_3545,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,4,19811696640,912,11148660
1109,application_1545136550687_3545,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,3,19811696640,975,11267556
1110,application_1545136550687_3526,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,2,19811696640,910,13500717
1111,application_1545136550687_3526,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,driver,11758632960,0,0
1112,application_1545136550687_3526,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,8,19811696640,205,7655178
1113,application_1545136550687_3526,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,1,19811696640,1166,13665054
1114,application_1545136550687_3526,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,6,19811696640,394,10973027
1115,application_1545136550687_3526,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,9,19811696640,89,2287327
1116,application_1545136550687_3526,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,3,19811696640,947,13542939
1117,application_1545136550687_3520,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,2,19811696640,683,10134072
1118,application_1545136550687_3520,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,driver,11758632960,0,0
1119,application_1545136550687_3520,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,5,19811696640,455,10092019
1120,application_1545136550687_3520,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,1,19811696640,433,10074933
1121,application_1545136550687_3520,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,4,19811696640,1026,10222222
1122,application_1545136550687_3520,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,6,19811696640,722,10023239
1123,application_1545136550687_3520,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,3,19811696640,483,10242529
1124,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,2,19811696640,1334,10435647
1125,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,driver,3764453376,0,0
1126,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,5,19811696640,1447,10472443
1127,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,1,19811696640,1424,10464365
1128,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,4,19811696640,1346,10471922
1129,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,6,19811696640,1340,10448957
1130,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,9,19811696640,20,224886
1131,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,10,19811696640,20,224215
1132,application_1545136550687_3519,MeasureSparkJob$ - historical - measure_config_disney_2019,3,19811696640,1364,10498935
1133,application_1545136550687_3506,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,2,19811696640,552,3144493
1134,application_1545136550687_3506,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,driver,11758632960,0,0
1135,application_1545136550687_3506,MeasureSparkJob$ - historical - measure_config_utilization_disney_2017,5,19811696640,86,1480774
